"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income","age-bin","P (sex=Female)DT","P (sex=Male)DT","Prediction (sex)DT","P (sex=Female)LR","P (sex=Male)LR","Prediction (sex)LR"
29,"Self-emp-not-inc",77207,"Masters",14,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",3.8850425352656413E-4,0.9996114957464735,"Male"
29,"Private",59732,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",4.524428468115556E-4,0.9995475571531885,"Male"
29,"Self-emp-not-inc",245790,"10th",6,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,80,"United-States","<=50K","34 or less",0.007575757575757576,0.9924242424242424,"Male",0.02214466061702108,0.9778553393829789,"Male"
29,"Private",91189,"Bachelors",13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.002136431707543957,0.997863568292456,"Male"
29,"Local-gov",82393,"HS-grad",9,"Never-married","Handlers-cleaners","Unmarried","Asian-Pac-Islander","Male",0,1590,45,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.4042094565862324,0.5957905434137676,"Male"
29,"Private",222249,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.6573773311449487,0.3426226688550513,"Female"
29,"Private",124953,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,50,"United-States","<=50K","34 or less",0.16666666666666666,0.8333333333333334,"Male",0.42470602978037547,0.5752939702196245,"Male"
29,"State-gov",201556,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K","34 or less",0.6,0.4,"Female",0.3978347024273188,0.6021652975726812,"Male"
29,"Private",289960,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0017661496635298262,0.99823385033647,"Male"
29,"Private",112847,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",7298,0,32,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",4.0673636586088623E-4,0.9995932636341391,"Male"
29,"Private",207032,"HS-grad",9,"Married-spouse-absent","Prof-specialty","Unmarried","Black","Female",0,0,42,"Haiti","<=50K","34 or less",0.3333333333333333,0.6666666666666666,"Male",0.7146066908239366,0.2853933091760634,"Female"
29,"Private",164711,"Some-college",10,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"United-States","<=50K","34 or less",0.028037383177570093,0.9719626168224299,"Male",0.12113223507502005,0.8788677649249799,"Male"
29,"Private",82393,"HS-grad",9,"Married-civ-spouse","Other-service","Own-child","Asian-Pac-Islander","Male",0,0,25,"Philippines","<=50K","34 or less",1.0,0.0,"Female",0.7207365117827841,0.27926348821721586,"Female"
29,"Local-gov",152461,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,42,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.5488478231556069,0.451152176844393,"Female"
29,"Private",153416,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,55,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.4025023051641293,0.5974976948358707,"Male"
29,"Local-gov",169544,"Some-college",10,"Never-married","Protective-serv","Own-child","White","Male",0,0,48,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.17902672302241834,0.8209732769775816,"Male"
30,"Private",188146,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",5013,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.002410632130248894,0.997589367869751,"Male"
30,"Private",426017,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,19,"United-States","<=50K","34 or less",0.875,0.125,"Female",0.49828965749446286,0.5017103425055371,"Male"
30,"Private",296453,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",7298,0,40,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.004211297344737792,0.9957887026552622,"Male"
30,"Private",347132,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.347241868609837,0.652758131390163,"Male"
30,"Local-gov",235271,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0024322114804905797,0.9975677885195094,"Male"
30,"Private",30226,"11th",7,"Divorced","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.14285714285714285,0.8571428571428571,"Male",0.6262061705226546,0.37379382947734546,"Female"
30,"Private",177675,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",">50K","34 or less",0.03508771929824561,0.9649122807017544,"Male",0.0413354180121348,0.9586645819878652,"Male"
30,"Private",197058,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less",0.6666666666666666,0.3333333333333333,"Female",0.5195567669746952,0.4804432330253048,"Female"
30,"Local-gov",261319,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",4.536699827505787E-4,0.9995463300172495,"Male"
30,"State-gov",199539,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,1902,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.008195379367355617,0.9918046206326444,"Male"
30,"Private",125279,"HS-grad",9,"Married-spouse-absent","Sales","Unmarried","White","Male",0,0,40,"United-States","<=50K","34 or less",0.9565217391304348,0.043478260869565216,"Female",0.8160346484544169,0.1839653515455831,"Female"
30,"Private",423770,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"Mexico","<=50K","34 or less",0.05,0.95,"Male",0.34091143752102515,0.659088562478975,"Male"
30,"Private",91145,"HS-grad",9,"Never-married","Handlers-cleaners","Unmarried","White","Male",0,0,55,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.27869914438200266,0.7213008556179973,"Male"
30,"Local-gov",352542,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.8673776851628773,0.1326223148371227,"Female"
30,"Private",206051,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",3.2690682757139777E-4,0.9996730931724286,"Male"
30,"Private",504725,"10th",6,"Never-married","Sales","Other-relative","White","Male",0,0,18,"Guatemala","<=50K","34 or less",0.0,1.0,"Male",0.2796174738071281,0.7203825261928719,"Male"
30,"Private",117393,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less",0.16666666666666666,0.8333333333333334,"Male",0.506018302893446,0.49398169710655404,"Female"
30,"Private",219838,"12th",8,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.346512600351256,0.653487399648744,"Male"
30,"Private",425627,"Some-college",10,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"Mexico","<=50K","34 or less",0.034653465346534656,0.9653465346534653,"Male",0.04743565947519414,0.9525643405248058,"Male"
30,"Private",302149,"Bachelors",13,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,40,"India","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",8.957800768274762E-4,0.9991042199231726,"Male"
30,"Private",312667,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",3.59880871036675E-4,0.9996401191289632,"Male"
30,"Private",155343,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",5013,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",5.007312447695741E-4,0.9994992687552305,"Male"
30,"Private",174789,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1848,50,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0017801110543639465,0.9982198889456361,"Male"
30,"Private",205204,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less",0.9,0.1,"Female",0.6472859773753405,0.35271402262465934,"Female"
30,"Private",41493,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,35,"Canada","<=50K","34 or less",0.9523809523809523,0.047619047619047616,"Female",0.7893789475593415,0.21062105244065857,"Female"
30,"Local-gov",154935,"Assoc-acdm",12,"Never-married","Protective-serv","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","34 or less",0.15384615384615385,0.8461538461538461,"Male",0.30770232646473844,0.6922976735352616,"Male"
30,"Private",140011,"Assoc-voc",11,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,53,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",7.108347882349628E-4,0.999289165211765,"Male"
30,"Private",1184622,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,35,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",1.9286821105919362E-4,0.9998071317889408,"Male"
30,"Private",303867,"HS-grad",9,"Separated","Transport-moving","Not-in-family","White","Male",0,0,44,"United-States","<=50K","34 or less",0.034653465346534656,0.9653465346534653,"Male",0.10009317746939586,0.8999068225306041,"Male"
30,"Private",149184,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.002054374554730414,0.9979456254452695,"Male"
30,"Private",164190,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,38,"United-States","<=50K","34 or less",0.96,0.04,"Female",0.6918998368868466,0.30810016311315336,"Female"
30,"Private",213722,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States",">50K","34 or less",0.05263157894736842,0.9473684210526315,"Male",0.25432150014656274,0.7456784998534373,"Male"
30,"Private",72630,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.46688850932967,0.5331114906703299,"Male"
30,"Self-emp-not-inc",45796,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0013350283790171907,0.9986649716209828,"Male"
30,"Self-emp-not-inc",523095,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States","<=50K","34 or less",0.007575757575757576,0.9924242424242424,"Male",0.024314348024462272,0.9756856519755376,"Male"
30,"Private",186932,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,70,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0024274774304403157,0.9975725225695597,"Male"
30,"Private",341346,"11th",7,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0038119276439528716,0.9961880723560472,"Male"
30,"Private",193598,"Preschool",1,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"Mexico","<=50K","34 or less",0.008849557522123894,0.9911504424778761,"Male",0.07570711671544982,0.9242928832845501,"Male"
30,"Private",211028,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","<=50K","34 or less",0.16666666666666666,0.8333333333333334,"Male",0.6444284016063163,0.3555715983936837,"Female"
30,"Private",347166,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.3337061120463724,0.6662938879536275,"Male"
30,"Private",299507,"Assoc-acdm",12,"Separated","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","34 or less",0.993421052631579,0.006578947368421052,"Female",0.8520364927977502,0.14796350720224982,"Female"
30,"Private",80933,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",5.455608805493517E-4,0.9994544391194505,"Male"
30,"Private",115963,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",4.9011213877402E-4,0.999509887861226,"Male"
30,"Private",287908,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0029630248433039257,0.9970369751566961,"Male"
30,"Private",284395,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",3.387796923311217E-4,0.9996612203076688,"Male"
30,"Private",196396,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less",0.8888888888888888,0.1111111111111111,"Female",0.3139925888781974,0.6860074111218025,"Male"
30,"Federal-gov",355789,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,50,"United-States","<=50K","34 or less",0.3333333333333333,0.6666666666666666,"Male",0.5541789222510877,0.4458210777489122,"Female"
30,"Private",97933,"Assoc-acdm",12,"Married-civ-spouse","Transport-moving","Wife","White","Female",0,1485,37,"United-States",">50K","34 or less",1.0,0.0,"Female",0.9708938812356275,0.029106118764372527,"Female"
30,"Private",169583,"Bachelors",13,"Married-AF-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",">50K","34 or less",0.9991554054054054,8.445945945945946E-4,"Female",0.9974249532084356,0.0025750467915645003,"Female"
30,"State-gov",70617,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,10,"China","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.010290418639003781,0.9897095813609963,"Male"
30,"Private",87469,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less",0.16666666666666666,0.8333333333333334,"Male",0.5293560314730199,0.47064396852698004,"Female"
30,"Private",205950,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0010997777750052413,0.9989002222249947,"Male"
30,"Private",167476,"Some-college",10,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,50,"United-States","<=50K","34 or less",0.8333333333333334,0.16666666666666666,"Female",0.3976197693455625,0.6023802306544375,"Male"
30,"Private",313038,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less",0.034653465346534656,0.9653465346534653,"Male",0.07202749541707033,0.9279725045829297,"Male"
30,"Private",190823,"Some-college",10,"Never-married","Other-service","Own-child","Black","Female",0,0,40,"United-States","<=50K","34 or less",0.8,0.2,"Female",0.5585590657094155,0.44144093429058445,"Female"
30,"Private",155659,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,36,"United-States","<=50K","34 or less",0.8461538461538461,0.15384615384615385,"Female",0.8723107641436479,0.127689235856352,"Female"
