"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income","age-bin","Prediction (income)"
25,"Federal-gov",339956,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"State-gov",156848,"HS-grad",9,"Married-civ-spouse","Protective-serv","Own-child","White","Male",0,0,35,"United-States","<=50K","34 or less","<=50K"
25,"Private",81286,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K","34 or less","<=50K"
25,"Private",208117,"Bachelors",13,"Never-married","Prof-specialty","Other-relative","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",241025,"Bachelors",13,"Never-married","Other-service","Own-child","White","Male",0,0,18,"United-States","<=50K","34 or less","<=50K"
25,"Federal-gov",406955,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",201635,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States","<=50K","34 or less","<=50K"
25,"Private",333677,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,36,"United-States","<=50K","34 or less","<=50K"
25,"Private",202091,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",120238,"11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",5178,0,40,"Poland",">50K","34 or less",">50K"
25,"Private",188507,"7th-8th",4,"Never-married","Machine-op-inspct","Other-relative","White","Female",0,0,40,"Dominican-Republic","<=50K","34 or less","<=50K"
25,"Private",278404,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",114345,"9th",5,"Never-married","Craft-repair","Unmarried","White","Male",914,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",77698,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",120450,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",352806,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"Mexico","<=50K","34 or less","<=50K"
25,"Private",217006,"11th",7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",443855,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Mexico","<=50K","34 or less","<=50K"
25,"Private",130302,"HS-grad",9,"Never-married","Handlers-cleaners","Unmarried","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Self-emp-not-inc",245369,"HS-grad",9,"Separated","Craft-repair","Own-child","White","Male",0,0,35,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",203408,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",176616,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",177147,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",211424,"Bachelors",13,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",238964,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",">50K","34 or less","<=50K"
25,"State-gov",104097,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",71351,"1st-4th",2,"Never-married","Other-service","Other-relative","White","Male",0,0,25,"El-Salvador","<=50K","34 or less","<=50K"
25,"Private",250038,"9th",5,"Never-married","Farming-fishing","Other-relative","White","Male",0,0,45,"Mexico","<=50K","34 or less","<=50K"
25,"State-gov",108542,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",227886,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",">50K"
25,"Private",141706,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",323229,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",130302,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",161478,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",117833,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,1876,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",324609,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",108542,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,35,"United-States","<=50K","34 or less","<=50K"
25,"Private",476334,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",294400,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","34 or less","<=50K"
25,"Self-emp-not-inc",21472,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,22,"United-States","<=50K","34 or less","<=50K"
25,"Private",462869,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"Mexico","<=50K","34 or less","<=50K"
25,"Private",32276,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,28,"United-States","<=50K","34 or less","<=50K"
25,"Private",248851,"Bachelors",13,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",245628,"Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,15,"Mexico","<=50K","34 or less","<=50K"
25,"Local-gov",182380,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",285367,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,50,"United-States","<=50K","34 or less","<=50K"
25,"Self-emp-not-inc",259299,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",3103,0,50,"United-States",">50K","34 or less","<=50K"
25,"Private",44363,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,35,"United-States","<=50K","34 or less","<=50K"
25,"Private",258379,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,32,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",295289,"HS-grad",9,"Never-married","Prof-specialty","Own-child","Black","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",385646,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Self-emp-inc",160261,"Bachelors",13,"Never-married","Exec-managerial","Own-child","Asian-Pac-Islander","Male",0,0,35,"Taiwan","<=50K","34 or less","<=50K"
25,"State-gov",157028,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,,192321,"Assoc-acdm",12,"Never-married",,"Own-child","White","Female",0,0,80,"United-States","<=50K","34 or less","<=50K"
25,"State-gov",295912,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,20,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",276249,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",232991,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Husband","Other","Male",0,0,40,"Mexico","<=50K","34 or less","<=50K"
25,"Private",243560,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,"Columbia","<=50K","34 or less","<=50K"
25,"Private",64860,"Some-college",10,"Married-spouse-absent","Adm-clerical","Unmarried","White","Female",0,0,22,"United-States","<=50K","34 or less","<=50K"
25,"Private",234665,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",109526,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,38,"United-States","<=50K","34 or less","<=50K"
25,"Private",470203,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,30,"United-States","<=50K","34 or less","<=50K"
25,"Private",114150,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",50103,"HS-grad",9,"Never-married","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",248990,"5th-6th",3,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"Mexico","<=50K","34 or less","<=50K"
25,"Private",193379,"Assoc-acdm",12,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States","<=50K","34 or less","<=50K"
25,"Private",306908,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","<=50K","34 or less",">50K"
25,"Private",124111,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",225193,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",149875,"Bachelors",13,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",167031,"Some-college",10,"Never-married","Other-service","Other-relative","Other","Female",0,0,25,"Ecuador","<=50K","34 or less","<=50K"
25,"Private",198587,"Some-college",10,"Never-married","Tech-support","Not-in-family","Black","Female",2174,0,50,"United-States","<=50K","34 or less","<=50K"
25,"Private",410240,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",476599,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",148300,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",45474,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K","34 or less","<=50K"
25,"Private",182656,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",141876,"Masters",14,"Never-married","Prof-specialty","Unmarried","White","Male",0,0,45,,"<=50K","34 or less","<=50K"
25,"Private",512771,"9th",5,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States","<=50K","34 or less","<=50K"
25,"Private",124111,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"State-gov",176077,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,37,"United-States","<=50K","34 or less","<=50K"
25,"Private",166971,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,52,"United-States","<=50K","34 or less","<=50K"
25,,214925,"10th",6,"Never-married",,"Own-child","Black","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",173062,"Bachelors",13,"Never-married","Handlers-cleaners","Unmarried","Black","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",160445,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",130513,"Assoc-acdm",12,"Never-married","Sales","Own-child","White","Female",0,0,40,"Peru","<=50K","34 or less","<=50K"
25,"Private",391192,"Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Private",390657,"Some-college",10,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
25,"Local-gov",514716,"Bachelors",13,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
26,"Private",193945,"Assoc-acdm",12,"Never-married","Tech-support","Not-in-family","White","Male",0,0,45,"United-States","<=50K","34 or less","<=50K"
26,"Private",59306,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
26,"Private",94936,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
26,"Private",90980,"Assoc-voc",11,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,55,"United-States","<=50K","34 or less","<=50K"
26,"Private",96467,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
26,"Private",202203,"5th-6th",3,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"Mexico","<=50K","34 or less","<=50K"
26,"Private",195105,"HS-grad",9,"Never-married","Sales","Not-in-family","Other","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
26,"Private",101150,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,41,"United-States","<=50K","34 or less","<=50K"
26,"State-gov",197156,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Female",0,0,30,"United-States","<=50K","34 or less","<=50K"
26,,211798,"HS-grad",9,"Separated",,"Unmarried","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
26,"Private",33610,"HS-grad",9,"Divorced","Other-service","Other-relative","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
26,"Self-emp-not-inc",219897,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K","34 or less","<=50K"
26,"Private",91683,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,35,"United-States","<=50K","34 or less","<=50K"
26,"Private",236564,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
26,"Private",44308,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
26,,152046,"11th",7,"Never-married",,"Not-in-family","White","Female",0,0,35,"Germany","<=50K","34 or less","<=50K"
26,"Private",188767,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
26,"Private",34402,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,45,"United-States","<=50K","34 or less","<=50K"
26,"Private",96130,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
